ID,ZIP,STABRV,ZIP3,STATE_NAME,REGION,sample_year,PFAS water sites,Total households,Median household income,Income_DESC,Total population,Nonwhite,Percent Nonwhite,Nonwhite_DESC,Housing units,START_DATE,END_DATE,latitude,longitude,name,desc,source,precision
6357,55975,MN,559,Minnesota,Midwest Region,2018,1,1844,64659,"$55,001 - $75,000",4475,226,5.1,Less than 10%,2063,2018-01-01,2023-01-01,43.6801605,-92.3893127,55975,"55975, MN",Bing Maps,postcode
6358,55987,MN,559,Minnesota,Midwest Region,2015,1,13683,53302,"$35,000 - $55,000",34599,2894,8.4,Less than 10%,14937,2015-01-01,2023-01-01,44.0344315,-91.6392899,55987,"55987, MN",Bing Maps,postcode
6359,55987,MN,559,Minnesota,Midwest Region,2018,1,13683,53302,"$35,000 - $55,000",34599,2894,8.4,Less than 10%,14937,2018-01-01,2023-01-01,44.0344315,-91.6392899,55987,"55987, MN",Bing Maps,postcode
6360,56001,MN,560,Minnesota,Midwest Region,2015,1,19126,56509,"$55,001 - $75,000",49017,7159,14.6,10% - 25%,20714,2015-01-01,2023-01-01,44.1547661,-93.984848,56001,"56001, MN",Bing Maps,postcode
6361,56001,MN,560,Minnesota,Midwest Region,2016,1,19126,56509,"$55,001 - $75,000",49017,7159,14.6,10% - 25%,20714,2016-01-01,2023-01-01,44.1547661,-93.984848,56001,"56001, MN",Bing Maps,postcode
6362,56001,MN,560,Minnesota,Midwest Region,2018,1,19126,56509,"$55,001 - $75,000",49017,7159,14.6,10% - 25%,20714,2018-01-01,2023-01-01,44.1547661,-93.984848,56001,"56001, MN",Bing Maps,postcode
6363,56002,MN,560,Minnesota,Midwest Region,2014,1,,,,,,,,,2014-01-01,2023-01-01,44.1640816,-94.004036,56002,"56002, MN",Bing Maps,postcode
6364,56007,MN,560,Minnesota,Midwest Region,2015,1,8967,49914,"$35,000 - $55,000",20994,4183,19.9,10% - 25%,9950,2015-01-01,2023-01-01,43.6560059,-93.3626709,56007,"56007, MN",Bing Maps,postcode
6365,56007,MN,560,Minnesota,Midwest Region,2018,1,8967,49914,"$35,000 - $55,000",20994,4183,19.9,10% - 25%,9950,2018-01-01,2023-01-01,43.6560059,-93.3626709,56007,"56007, MN",Bing Maps,postcode
6366,56013,MN,560,Minnesota,Midwest Region,2019,1,1984,52545,"$35,000 - $55,000",4301,543,12.6,10% - 25%,2202,2019-01-01,2023-01-01,43.6303711,-94.0912018,56013,"56013, MN",Bing Maps,postcode
6367,56031,MN,560,Minnesota,Midwest Region,2015,2,5295,51104,"$35,000 - $55,000",11553,1080,9.3,Less than 10%,5754,2015-01-01,2023-01-01,43.6481476,-94.460228,56031,"56031, MN",Bing Maps,postcode
6368,56050,MN,560,Minnesota,Midwest Region,2018,1,530,61719,"$55,001 - $75,000",1248,82,6.6,Less than 10%,596,2018-01-01,2023-01-01,44.2678986,-93.9453125,56050,"56050, MN",Bing Maps,postcode
6369,56057,MN,560,Minnesota,Midwest Region,2018,1,1562,68372,"$55,001 - $75,000",4065,572,14.1,10% - 25%,1671,2018-01-01,2023-01-01,44.394413,-93.7264557,56057,"56057, MN",Bing Maps,postcode
6370,56058,MN,560,Minnesota,Midwest Region,2018,1,2433,68936,"$55,001 - $75,000",5838,1059,18.1,10% - 25%,2552,2018-01-01,2023-01-01,44.4604607,-93.9071884,56058,"56058, MN",Bing Maps,postcode
6371,56073,MN,560,Minnesota,Midwest Region,2014,1,6953,63180,"$55,001 - $75,000",16688,1053,6.3,Less than 10%,7478,2014-01-01,2023-01-01,44.3082809,-94.4800644,56073,"56073, MN",Bing Maps,postcode
6372,56081,MN,560,Minnesota,Midwest Region,2020,1,2433,51573,"$35,000 - $55,000",5717,1829,32,25.1% - 50%,2749,2020-01-01,2023-01-01,43.9909782,-94.6326065,56081,"56081, MN",Bing Maps,postcode
6373,56082,MN,560,Minnesota,Midwest Region,2013,1,4920,61515,"$55,001 - $75,000",14599,2017,13.8,10% - 25%,5173,2013-01-01,2023-01-01,44.3332367,-93.9695358,56082,"56082, MN",Bing Maps,postcode
6374,56085,MN,560,Minnesota,Midwest Region,2014,1,2211,59838,"$55,001 - $75,000",5237,476,9.1,Less than 10%,2483,2014-01-01,2023-01-01,44.2967606,-94.7302017,56085,"56085, MN",Bing Maps,postcode
6375,56093,MN,560,Minnesota,Midwest Region,2018,1,4974,57852,"$55,001 - $75,000",12297,1773,14.4,10% - 25%,5126,2018-01-01,2023-01-01,44.0700836,-93.5055084,56093,"56093, MN",Bing Maps,postcode
6376,56150,MN,561,Minnesota,Midwest Region,2018,1,1143,55304,"$55,001 - $75,000",2700,183,6.8,Less than 10%,1264,2018-01-01,2023-01-01,43.672863,-95.1722336,56150,"56150, MN",Bing Maps,postcode
6377,56156,MN,561,Minnesota,Midwest Region,2018,1,2503,68380,"$55,001 - $75,000",5950,441,7.4,Less than 10%,2664,2018-01-01,2023-01-01,43.656189,-96.2146225,56156,"56156, MN",Bing Maps,postcode
6378,56164,MN,561,Minnesota,Midwest Region,2018,1,2481,52386,"$35,000 - $55,000",5410,636,11.8,10% - 25%,2806,2018-01-01,2023-01-01,43.9994163,-96.3228836,56164,"56164, MN",Bing Maps,postcode
6379,56172,MN,561,Minnesota,Midwest Region,2019,1,1392,57381,"$55,001 - $75,000",2994,74,2.5,Less than 10%,1843,2019-01-01,2023-01-01,43.9936867,-95.7534332,56172,"56172, MN",Bing Maps,postcode
6380,56187,MN,561,Minnesota,Midwest Region,2014,1,5087,54122,"$35,000 - $55,000",14713,8066,54.8,50.1% - 75%,5486,2014-01-01,2023-01-01,43.6252632,-95.6000824,56187,"56187, MN",Bing Maps,postcode
6381,56201,MN,562,Minnesota,Midwest Region,2014,1,8944,55960,"$55,001 - $75,000",23465,7935,33.8,25.1% - 50%,9656,2014-01-01,2023-01-01,45.122673,-95.0386352,56201,"56201, MN",Bing Maps,postcode
6382,56215,MN,562,Minnesota,Midwest Region,2020,1,1979,53750,"$35,000 - $55,000",4258,286,6.7,Less than 10%,2187,2020-01-01,2023-01-01,45.3230209,-95.5938263,56215,"56215, MN",Bing Maps,postcode
6383,56241,MN,562,Minnesota,Midwest Region,2018,1,1623,55391,"$55,001 - $75,000",3753,663,17.7,10% - 25%,1776,2018-01-01,2023-01-01,44.8074493,-95.5486221,56241,"56241, MN",Bing Maps,postcode
6384,56258,MN,562,Minnesota,Midwest Region,2014,1,6061,52570,"$35,000 - $55,000",15666,3323,21.2,10% - 25%,6709,2014-01-01,2023-01-01,44.4470635,-95.7761917,56258,"56258, MN",Bing Maps,postcode
6385,56258,MN,562,Minnesota,Midwest Region,2019,1,6061,52570,"$35,000 - $55,000",15666,3323,21.2,10% - 25%,6709,2019-01-01,2023-01-01,44.4470635,-95.7761917,56258,"56258, MN",Bing Maps,postcode
6386,56265,MN,562,Minnesota,Midwest Region,2019,1,3183,59704,"$55,001 - $75,000",7019,837,11.9,10% - 25%,3479,2019-01-01,2023-01-01,44.9588165,-95.7068253,56265,"56265, MN",Bing Maps,postcode
6387,56267,MN,562,Minnesota,Midwest Region,2019,1,2630,63938,"$55,001 - $75,000",6955,1013,14.6,10% - 25%,2999,2019-01-01,2023-01-01,45.585865,-95.9079895,56267,"56267, MN",Bing Maps,postcode
6388,56278,MN,562,Minnesota,Midwest Region,2020,1,1327,55067,"$55,001 - $75,000",2710,139,5.1,Less than 10%,1762,2020-01-01,2023-01-01,45.3135529,-96.4408417,56278,"56278, MN",Bing Maps,postcode
6389,56283,MN,562,Minnesota,Midwest Region,2018,1,2652,58438,"$55,001 - $75,000",6308,675,10.7,10% - 25%,3057,2018-01-01,2023-01-01,44.5390587,-95.1211014,56283,"56283, MN",Bing Maps,postcode
6390,56301,MN,563,Minnesota,Midwest Region,2014,1,12181,58156,"$55,001 - $75,000",34862,9915,28.4,25.1% - 50%,12956,2014-01-01,2023-01-01,45.5284386,-94.1822586,56301,"56301, MN",Bing Maps,postcode
6391,56301,MN,563,Minnesota,Midwest Region,2018,1,12181,58156,"$55,001 - $75,000",34862,9915,28.4,25.1% - 50%,12956,2018-01-01,2023-01-01,45.5284386,-94.1822586,56301,"56301, MN",Bing Maps,postcode
6392,56307,MN,563,Minnesota,Midwest Region,2015,1,1883,75625,"More than $75,000",5428,322,5.9,Less than 10%,1946,2015-01-01,2023-01-01,45.6344719,-94.5782318,56307,"56307, MN",Bing Maps,postcode
6393,56308,MN,563,Minnesota,Midwest Region,2013,1,11427,66113,"$55,001 - $75,000",25281,1381,5.5,Less than 10%,13866,2013-01-01,2023-01-01,45.8863335,-95.3806457,56308,"56308, MN",Bing Maps,postcode
6394,56308,MN,563,Minnesota,Midwest Region,2018,2,11427,66113,"$55,001 - $75,000",25281,1381,5.5,Less than 10%,13866,2018-01-01,2023-01-01,45.8863335,-95.3806457,56308,"56308, MN",Bing Maps,postcode
6395,56320,MN,563,Minnesota,Midwest Region,2013,1,3215,83036,"More than $75,000",8625,366,4.2,Less than 10%,3658,2013-01-01,2023-01-01,45.4580345,-94.4276505,56320,"56320, MN",Bing Maps,postcode
6396,56331,MN,563,Minnesota,Midwest Region,2018,1,814,82143,"More than $75,000",2462,132,5.4,Less than 10%,870,2018-01-01,2023-01-01,45.666523,-94.6877594,56331,"56331, MN",Bing Maps,postcode
6397,56342,MN,563,Minnesota,Midwest Region,2020,1,1282,48775,"$35,000 - $55,000",2660,276,10.4,10% - 25%,2560,2020-01-01,2023-01-01,46.1612167,-93.4537811,56342,"56342, MN",Bing Maps,postcode
6398,56353,MN,563,Minnesota,Midwest Region,2019,1,3515,64546,"$55,001 - $75,000",9142,583,6.4,Less than 10%,3854,2019-01-01,2023-01-01,45.7627106,-93.6485443,56353,"56353, MN",Bing Maps,postcode
6399,56377,MN,563,Minnesota,Midwest Region,2015,1,7579,72671,"$55,001 - $75,000",20013,2234,11.2,10% - 25%,7870,2015-01-01,2023-01-01,45.615448,-94.2244034,56377,"56377, MN",Bing Maps,postcode
6400,56378,MN,563,Minnesota,Midwest Region,2019,1,3177,64790,"$55,001 - $75,000",8132,632,7.8,Less than 10%,3799,2019-01-01,2023-01-01,45.7452164,-94.9481201,56378,"56378, MN",Bing Maps,postcode
6401,56379,MN,563,Minnesota,Midwest Region,2014,1,7015,58750,"$55,001 - $75,000",17225,1397,8.1,Less than 10%,7186,2014-01-01,2023-01-01,45.6057777,-94.1330719,56379,"56379, MN",Bing Maps,postcode
6402,56401,MN,564,Minnesota,Midwest Region,2013,1,12662,55168,"$55,001 - $75,000",30350,1786,5.9,Less than 10%,15692,2013-01-01,2023-01-01,46.3525047,-94.179512,56401,"56401, MN",Bing Maps,postcode
6403,56401,MN,564,Minnesota,Midwest Region,2015,1,12662,55168,"$55,001 - $75,000",30350,1786,5.9,Less than 10%,15692,2015-01-01,2023-01-01,46.3525047,-94.179512,56401,"56401, MN",Bing Maps,postcode
6404,56401,MN,564,Minnesota,Midwest Region,2019,1,12662,55168,"$55,001 - $75,000",30350,1786,5.9,Less than 10%,15692,2019-01-01,2023-01-01,46.3525047,-94.179512,56401,"56401, MN",Bing Maps,postcode
6405,56431,MN,564,Minnesota,Midwest Region,2018,1,4197,50417,"$35,000 - $55,000",8793,344,3.9,Less than 10%,8505,2018-01-01,2023-01-01,46.467762,-93.6874619,56431,"56431, MN",Bing Maps,postcode
6406,56441,MN,564,Minnesota,Midwest Region,2018,1,1825,42540,"$35,000 - $55,000",3900,348,8.9,Less than 10%,2315,2018-01-01,2023-01-01,46.4873238,-93.9550705,56441,"56441, MN",Bing Maps,postcode
6407,56448,MN,564,Minnesota,Midwest Region,2020,1,179,61250,"$55,001 - $75,000",370,19,5.1,Less than 10%,673,2020-01-01,2023-01-01,46.7508736,-94.0664749,56448,"56448, MN",Bing Maps,postcode
6408,56449,MN,564,Minnesota,Midwest Region,2018,1,701,68250,"$55,001 - $75,000",1817,135,7.4,Less than 10%,849,2018-01-01,2023-01-01,46.2001648,-94.3382492,56449,"56449, MN",Bing Maps,postcode
6409,56452,MN,564,Minnesota,Midwest Region,2018,1,1024,59833,"$55,001 - $75,000",1968,170,8.6,Less than 10%,3267,2018-01-01,2023-01-01,46.9391441,-94.4814606,56452,"56452, MN",Bing Maps,postcode
6410,56466,MN,564,Minnesota,Midwest Region,2020,1,1287,52043,"$35,000 - $55,000",2744,120,4.4,Less than 10%,2207,2020-01-01,2023-01-01,46.3386231,-94.6478043,56466,"56466, MN",Bing Maps,postcode
6411,56472,MN,564,Minnesota,Midwest Region,2018,1,3369,62108,"$55,001 - $75,000",8250,496,6,Less than 10%,6307,2018-01-01,2023-01-01,46.6038704,-94.3068008,56472,"56472, MN",Bing Maps,postcode
6412,56477,MN,564,Minnesota,Midwest Region,2018,1,1189,46106,"$35,000 - $55,000",2777,91,3.3,Less than 10%,1524,2018-01-01,2023-01-01,46.6244774,-95.062561,56477,"56477, MN",Bing Maps,postcode
6413,56482,MN,564,Minnesota,Midwest Region,2018,1,2968,45978,"$35,000 - $55,000",7075,467,6.6,Less than 10%,3243,2018-01-01,2023-01-01,46.4455071,-95.1416855,56482,"56482, MN",Bing Maps,postcode
6414,56501,MN,565,Minnesota,Midwest Region,2018,1,7337,61070,"$55,001 - $75,000",17696,1686,9.5,Less than 10%,10006,2018-01-01,2023-01-01,46.8142357,-95.8387756,56501,"56501, MN",Bing Maps,postcode
6415,56514,MN,565,Minnesota,Midwest Region,2018,1,1390,74706,"$55,001 - $75,000",3796,331,8.7,Less than 10%,1500,2018-01-01,2023-01-01,46.6558418,-96.4022827,56514,"56514, MN",Bing Maps,postcode
6416,56515,MN,565,Minnesota,Midwest Region,2018,1,1296,64268,"$55,001 - $75,000",2840,129,4.5,Less than 10%,2926,2018-01-01,2023-01-01,46.2885246,-95.714859,56515,"56515, MN",Bing Maps,postcode
6417,56537,MN,565,Minnesota,Midwest Region,2014,1,8459,51554,"$35,000 - $55,000",18914,1379,7.3,Less than 10%,9398,2014-01-01,2023-01-01,46.2856522,-96.0707016,56537,"56537, MN",Bing Maps,postcode
6418,56537,MN,565,Minnesota,Midwest Region,2018,1,8459,51554,"$35,000 - $55,000",18914,1379,7.3,Less than 10%,9398,2018-01-01,2023-01-01,46.2856522,-96.0707016,56537,"56537, MN",Bing Maps,postcode
6419,56561,MN,565,Minnesota,Midwest Region,2015,1,,,,,,,,,2015-01-01,2023-01-01,46.8735733,-96.7723923,56561,"56561, MN",Bing Maps,postcode
6420,56590,MN,565,Minnesota,Midwest Region,2015,1,131,54375,"$35,000 - $55,000",296,29,9.8,Less than 10%,168,2015-01-01,2023-01-01,46.0360222,-96.0993424,56590,"56590, MN",Bing Maps,postcode
6421,56601,MN,566,Minnesota,Midwest Region,2014,1,13875,54663,"$35,000 - $55,000",34505,6061,17.6,10% - 25%,16014,2014-01-01,2023-01-01,47.4944954,-94.8782959,56601,"56601, MN",Bing Maps,postcode
6422,56601,MN,566,Minnesota,Midwest Region,2017,1,13875,54663,"$35,000 - $55,000",34505,6061,17.6,10% - 25%,16014,2017-01-01,2023-01-01,47.4944954,-94.8782959,56601,"56601, MN",Bing Maps,postcode
6423,56601,MN,566,Minnesota,Midwest Region,2018,2,13875,54663,"$35,000 - $55,000",34505,6061,17.6,10% - 25%,16014,2018-01-01,2023-01-01,47.4944954,-94.8782959,56601,"56601, MN",Bing Maps,postcode
6424,56623,MN,566,Minnesota,Midwest Region,2020,1,1061,50194,"$35,000 - $55,000",2471,202,8.2,Less than 10%,2219,2020-01-01,2023-01-01,48.7144813,-94.5989151,56623,"56623, MN",Bing Maps,postcode
6425,56649,MN,566,Minnesota,Midwest Region,2018,1,4228,51378,"$35,000 - $55,000",9014,883,9.8,Less than 10%,5232,2018-01-01,2023-01-01,48.5876045,-93.3995819,56649,"56649, MN",Bing Maps,postcode
6426,56711,MN,567,Minnesota,Midwest Region,2019,1,0,,NA,0,0,,NA,245,2019-01-01,2023-01-01,49.3453026,-95.0699616,56711,"56711, MN",Bing Maps,postcode
6427,56716,MN,567,Minnesota,Midwest Region,2014,1,3884,52390,"$35,000 - $55,000",9293,1822,19.6,10% - 25%,4266,2014-01-01,2023-01-01,47.7789764,-96.5906753,56716,"56716, MN",Bing Maps,postcode
6428,56732,MN,567,Minnesota,Midwest Region,2018,1,463,52835,"$35,000 - $55,000",1030,38,3.7,Less than 10%,702,2018-01-01,2023-01-01,48.5839348,-96.5064011,56732,"56732, MN",Bing Maps,postcode
6429,56756,MN,567,Minnesota,Midwest Region,2019,1,216,63333,"$55,001 - $75,000",649,94,14.5,10% - 25%,311,2019-01-01,2023-01-01,48.8642006,-95.5271454,56756,"56756, MN",Bing Maps,postcode
6430,57006,SD,570,South Dakota,Midwest Region,2013,1,9911,55429,"$55,001 - $75,000",26561,3173,11.9,10% - 25%,10817,2013-01-01,2023-01-01,44.3091011,-96.7910843,57006,"57006, SD",Bing Maps,postcode
6431,57024,SD,570,South Dakota,Midwest Region,2014,1,232,67917,"$55,001 - $75,000",496,31,6.3,Less than 10%,232,2014-01-01,2023-01-01,43.9923477,-96.6630478,57024,"57024, SD",Bing Maps,postcode
6432,57063,SD,570,South Dakota,Midwest Region,2014,1,349,69375,"$55,001 - $75,000",818,57,7,Less than 10%,367,2014-01-01,2023-01-01,42.9375534,-97.6852493,57063,"57063, SD",Bing Maps,postcode
6433,57069,SD,570,South Dakota,Midwest Region,2015,1,4494,47042,"$35,000 - $55,000",12077,1764,14.6,10% - 25%,5221,2015-01-01,2023-01-01,42.7996864,-96.9350662,57069,"57069, SD",Bing Maps,postcode
6434,57078,SD,570,South Dakota,Midwest Region,2014,1,8002,60168,"$55,001 - $75,000",19428,2661,13.7,10% - 25%,8611,2014-01-01,2023-01-01,42.8933945,-97.4023056,57078,"57078, SD",Bing Maps,postcode
6435,57104,SD,571,South Dakota,Midwest Region,2014,1,11803,45910,"$35,000 - $55,000",26217,8261,31.5,25.1% - 50%,13303,2014-01-01,2023-01-01,43.5631638,-96.7298508,57104,"57104, SD",Bing Maps,postcode
6436,57104,SD,571,South Dakota,Midwest Region,2019,1,11803,45910,"$35,000 - $55,000",26217,8261,31.5,25.1% - 50%,13303,2019-01-01,2023-01-01,43.5631638,-96.7298508,57104,"57104, SD",Bing Maps,postcode
6437,57201,SD,572,South Dakota,Midwest Region,2014,1,11069,57554,"$55,001 - $75,000",25582,2185,8.5,Less than 10%,12039,2014-01-01,2023-01-01,44.9052696,-97.1128693,57201,"57201, SD",Bing Maps,postcode
6438,57301,SD,573,South Dakota,Midwest Region,2015,1,8050,47998,"$35,000 - $55,000",18719,1872,10,10% - 25%,8891,2015-01-01,2023-01-01,43.7134819,-98.0270386,57301,"57301, SD",Bing Maps,postcode
6439,57339,SD,573,South Dakota,Midwest Region,2022,1,403,23365,"Less than $35,000",1547,1471,95.1,More than 75%,475,2022-01-01,2023-01-01,44.0771904,-99.4907837,57339,"57339, SD",Bing Maps,postcode
6440,57350,SD,573,South Dakota,Midwest Region,2014,1,6316,50340,"$35,000 - $55,000",15051,4189,27.8,25.1% - 50%,7009,2014-01-01,2023-01-01,44.3614311,-98.2141266,57350,"57350, SD",Bing Maps,postcode
6441,57380,SD,573,South Dakota,Midwest Region,2022,4,1095,47292,"$35,000 - $55,000",3771,1953,51.8,50.1% - 75%,1285,2022-01-01,2023-01-01,43.0817299,-98.3015442,57380,"57380, SD",Bing Maps,postcode
6442,57401,SD,574,South Dakota,Midwest Region,2014,1,13806,59529,"$55,001 - $75,000",32468,5000,15.4,10% - 25%,15094,2014-01-01,2023-01-01,45.4679604,-98.4769745,57401,"57401, SD",Bing Maps,postcode
6443,57401,SD,574,South Dakota,Midwest Region,2015,1,13806,59529,"$55,001 - $75,000",32468,5000,15.4,10% - 25%,15094,2015-01-01,2023-01-01,45.4679604,-98.4769745,57401,"57401, SD",Bing Maps,postcode
6444,57501,SD,575,South Dakota,Midwest Region,2014,1,7219,69754,"$55,001 - $75,000",16831,3049,18.1,10% - 25%,7827,2014-01-01,2023-01-01,44.3921165,-100.3438415,57501,"57501, SD",Bing Maps,postcode
6445,57501,SD,575,South Dakota,Midwest Region,2015,1,7219,69754,"$55,001 - $75,000",16831,3049,18.1,10% - 25%,7827,2015-01-01,2023-01-01,44.3921165,-100.3438415,57501,"57501, SD",Bing Maps,postcode
6446,57533,SD,575,South Dakota,Midwest Region,2014,1,773,44272,"$35,000 - $55,000",1848,220,11.9,10% - 25%,1003,2014-01-01,2023-01-01,43.3181344,-99.4601225,57533,,,
6447,57701,SD,577,South Dakota,Midwest Region,2014,1,18036,46690,"$35,000 - $55,000",47155,13325,28.3,25.1% - 50%,19854,2014-01-01,2023-01-01,44.0783806,-103.2158508,57701,"57701, SD",Bing Maps,postcode
6448,57702,SD,577,South Dakota,Midwest Region,2018,1,14972,71059,"$55,001 - $75,000",34973,4024,11.5,10% - 25%,16581,2018-01-01,2023-01-01,44.0642738,-103.2883835,57702,"57702, SD",Bing Maps,postcode
6449,57703,SD,577,South Dakota,Midwest Region,2015,1,6489,68216,"$55,001 - $75,000",17748,3313,18.7,10% - 25%,7013,2015-01-01,2023-01-01,44.0614052,-103.1422348,57703,"57703, SD",Bing Maps,postcode
6450,57719,SD,577,South Dakota,Midwest Region,2018,1,3074,56581,"$55,001 - $75,000",8156,1772,21.7,10% - 25%,3432,2018-01-01,2023-01-01,44.1328774,-103.0703049,57719,"57719, SD",Bing Maps,postcode
6451,57783,SD,577,South Dakota,Midwest Region,2015,1,6963,55560,"$55,001 - $75,000",16001,1279,8,Less than 10%,7910,2015-01-01,2023-01-01,44.4897194,-103.8486862,57783,"57783, SD",Bing Maps,postcode
6452,58078,ND,580,North Dakota,Midwest Region,2013,1,14192,87944,"More than $75,000",36825,3728,10.1,10% - 25%,14879,2013-01-01,2023-01-01,46.8607369,-96.9041443,58078,"58078, ND",Bing Maps,postcode
6453,58102,ND,581,North Dakota,Midwest Region,2018,1,13623,50881,"$35,000 - $55,000",30329,4226,13.9,10% - 25%,16315,2018-01-01,2023-01-01,46.9037361,-96.8094253,58102,"58102, ND",Bing Maps,postcode
6454,58103,ND,581,North Dakota,Midwest Region,2013,1,23659,51326,"$35,000 - $55,000",49209,13271,27,25.1% - 50%,25189,2013-01-01,2023-01-01,46.8584862,-96.8217316,58103,"58103, ND",Bing Maps,postcode
6455,58201,ND,582,North Dakota,Midwest Region,2014,1,18840,55270,"$55,001 - $75,000",41096,6515,15.9,10% - 25%,19670,2014-01-01,2023-01-01,47.8967362,-97.06147,58201,"58201, ND",Bing Maps,postcode
6456,58201,ND,582,North Dakota,Midwest Region,2018,1,18840,55270,"$55,001 - $75,000",41096,6515,15.9,10% - 25%,19670,2018-01-01,2023-01-01,47.8967362,-97.06147,58201,"58201, ND",Bing Maps,postcode
6457,58204,ND,582,North Dakota,Midwest Region,2018,1,678,62258,"$55,001 - $75,000",2383,798,33.5,25.1% - 50%,687,2018-01-01,2023-01-01,47.9620895,-97.373352,58204,"58204, ND",Bing Maps,postcode
6458,58220,ND,582,North Dakota,Midwest Region,2018,1,995,55719,"$55,001 - $75,000",2048,80,3.9,Less than 10%,1239,2018-01-01,2023-01-01,48.7758484,-97.6593781,58220,"58220, ND",Bing Maps,postcode
6459,58282,ND,582,North Dakota,Midwest Region,2018,1,649,44688,"$35,000 - $55,000",1295,206,15.9,10% - 25%,717,2018-01-01,2023-01-01,48.9210358,-97.9209213,58282,"58282, ND",Bing Maps,postcode
6460,58301,ND,583,North Dakota,Midwest Region,2018,2,4320,51589,"$35,000 - $55,000",10221,1888,18.5,10% - 25%,5079,2018-01-01,2023-01-01,48.1098061,-98.867363,58301,"58301, ND",Bing Maps,postcode
6461,58316,ND,583,North Dakota,Midwest Region,2015,1,1952,42819,"$35,000 - $55,000",6922,6807,98.3,More than 75%,2508,2015-01-01,2023-01-01,48.811161,-99.789978,58316,"58316, ND",Bing Maps,postcode
6462,58370,ND,583,North Dakota,Midwest Region,2022,1,404,22143,"Less than $35,000",1429,1298,90.8,More than 75%,452,2022-01-01,2023-01-01,47.9781227,-98.8657532,58370,"58370, ND",Bing Maps,postcode
6463,58401,ND,584,North Dakota,Midwest Region,2014,1,7672,52365,"$35,000 - $55,000",16957,1438,8.5,Less than 10%,8636,2014-01-01,2023-01-01,46.9075012,-98.7173843,58401,"58401, ND",Bing Maps,postcode
